"Time","Starting_State","Event_Type","Variable_Analyzed","Level_Value","Prob_Event","Lower_Event","Upper_Event"
6,"3","cancelled","is_EU","0",0.115891797051098,0.0141877805639263,0.207103240241156
7,"3","cancelled","is_EU","0",0.126758750787248,0.0157432572789571,0.225252674197052
8,"3","cancelled","is_EU","0",0.137861663509345,0.0173738191636951,0.243575506390159
10,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
11,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
12,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
13,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
14,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
16,"3","cancelled","is_EU","0",0.152233690582985,0.0192203134519391,0.267207788619583
1,"3","cancelled","is_EU","1",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","is_EU","1",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","is_EU","1",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","is_EU","1",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","is_EU","1",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","is_EU","1",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","is_EU","1",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","is_EU","1",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"4","success","is_EU","0",0.0269161819517667,0.00294663170642395,0.0503094948990526
2,"4","success","is_EU","0",0.255705783765112,0.122565496822039,0.368643610076558
3,"4","success","is_EU","0",0.317860994058187,0.157113125824723,0.447952462324709
4,"4","success","is_EU","0",0.461664174106813,0.245206720048771,0.616046579722032
5,"4","success","is_EU","0",0.50488592949859,0.272129171321402,0.663212299284604
6,"4","success","is_EU","0",0.576644089334238,0.3196091688849,0.736577539115431
7,"4","success","is_EU","0",0.610060173628552,0.340803119990685,0.769335880065988
8,"4","success","is_EU","0",0.627452963344251,0.352318421151285,0.785710603707939
10,"4","success","is_EU","0",0.704933586486838,0.380979181137534,0.859351760505386
1,"4","success","is_EU","1",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","is_EU","1",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","is_EU","1",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","is_EU","1",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","is_EU","1",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","is_EU","1",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","is_EU","1",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","is_EU","1",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","is_EU","1",0.913836540748125,0.750644444826254,0.970226684121489
2,"4","cancelled","is_EU","0",0.0511112848875198,0,0.115045397296817
4,"4","cancelled","is_EU","0",0.0624094998697532,0,0.138431024506504
6,"4","cancelled","is_EU","0",0.0624094998697532,0,0.138431024506504
8,"4","cancelled","is_EU","0",0.0715450596650656,0,0.157525466440667
10,"4","cancelled","is_EU","0",0.0715450596650656,0,0.157525466440667
2,"4","cancelled","is_EU","1",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","is_EU","1",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","is_EU","1",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","is_EU","1",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","is_EU","1",0.0399395051048363,0,0.0895605213846994
0.0999999999999091,"1","success","Project_Jurisdiction","Internal",0.00786735685635409,0,0.0190109722695283
1,"1","success","Project_Jurisdiction","Internal",0.0795112088068435,0.0357520251050741,0.121284527660461
2,"1","success","Project_Jurisdiction","Internal",0.242303936387166,0.146748380712866,0.327158235815562
3,"1","success","Project_Jurisdiction","Internal",0.266244243720914,0.163031512849019,0.356729054751651
4,"1","success","Project_Jurisdiction","Internal",0.350368235460442,0.222713853978831,0.45705782656869
5,"1","success","Project_Jurisdiction","Internal",0.362681812341225,0.23172779705399,0.47131437169905
6,"1","success","Project_Jurisdiction","Internal",0.381147901594459,0.245387008706908,0.492484327569451
8,"1","success","Project_Jurisdiction","Internal",0.389398693533091,0.251208875821452,0.502085503660172
10,"1","success","Project_Jurisdiction","Internal",0.406485121279305,0.260739769185918,0.523496738252877
14,"1","success","Project_Jurisdiction","Internal",0.406485121279305,0.260739769185918,0.523496738252877
0.0999999999999091,"1","success","Project_Jurisdiction","Cross-border",0.013303580815337,0,0.0317680826426689
1,"1","success","Project_Jurisdiction","Cross-border",0.13106207061483,0.0666804655147301,0.191002548188814
2,"1","success","Project_Jurisdiction","Cross-border",0.375304534326418,0.258270627721927,0.473872224266143
3,"1","success","Project_Jurisdiction","Cross-border",0.40840384493863,0.284532800829828,0.510828712917483
4,"1","success","Project_Jurisdiction","Cross-border",0.518769356106009,0.377253624780378,0.628126406129697
5,"1","success","Project_Jurisdiction","Cross-border",0.534134006793881,0.390674060903367,0.643817684919689
6,"1","success","Project_Jurisdiction","Cross-border",0.556790789855255,0.410845308142078,0.666582636662596
8,"1","success","Project_Jurisdiction","Cross-border",0.566763814197395,0.419356604946931,0.67674894042042
10,"1","success","Project_Jurisdiction","Cross-border",0.587119656679921,0.43265027695897,0.699532455949083
14,"1","success","Project_Jurisdiction","Cross-border",0.587119656679921,0.43265027695897,0.699532455949083
1,"1","cancelled","Project_Jurisdiction","Internal",0.0126135148382708,0.00301663218434256,0.0221180186625751
2,"1","cancelled","Project_Jurisdiction","Internal",0.129863877487486,0.0822841633868128,0.174976783123508
4,"1","cancelled","Project_Jurisdiction","Internal",0.186780765352644,0.122004823955697,0.246777725385748
5,"1","cancelled","Project_Jurisdiction","Internal",0.193018529260218,0.126428223571609,0.254532813800534
6,"1","cancelled","Project_Jurisdiction","Internal",0.282071290851245,0.191140455818591,0.36277981124446
8,"1","cancelled","Project_Jurisdiction","Internal",0.293432039428159,0.199117036369321,0.376640151460544
10,"1","cancelled","Project_Jurisdiction","Internal",0.293432039428159,0.199117036369321,0.376640151460544
14,"1","cancelled","Project_Jurisdiction","Internal",0.317002749273864,0.206762034958544,0.411922695259447
1,"1","cancelled","Project_Jurisdiction","Cross-border",0.0122437832227211,0.00313174274295047,0.0212725335775424
2,"1","cancelled","Project_Jurisdiction","Cross-border",0.126286608811329,0.0836465786392863,0.166942500406825
4,"1","cancelled","Project_Jurisdiction","Cross-border",0.181806648028609,0.124509786692413,0.235353689813337
5,"1","cancelled","Project_Jurisdiction","Cross-border",0.187898156769792,0.129092520979806,0.242733103498117
6,"1","cancelled","Project_Jurisdiction","Cross-border",0.275020030667989,0.19696104610734,0.345491332164071
8,"1","cancelled","Project_Jurisdiction","Cross-border",0.28615661235535,0.205466420718558,0.358652176104583
10,"1","cancelled","Project_Jurisdiction","Cross-border",0.28615661235535,0.205466420718558,0.358652176104583
14,"1","cancelled","Project_Jurisdiction","Cross-border",0.309279183701171,0.213513812643675,0.39338382067177
1,"2","success","Project_Jurisdiction","Internal",0.0216262634315271,0.00444273725144562,0.0385131983626367
2,"2","success","Project_Jurisdiction","Internal",0.0960692455912115,0.0443353752520609,0.145002558840605
3,"2","success","Project_Jurisdiction","Internal",0.150927014083286,0.0741708635408402,0.221319672255394
4,"2","success","Project_Jurisdiction","Internal",0.202764087988786,0.103967039952038,0.290667723465963
5,"2","success","Project_Jurisdiction","Internal",0.221689398155579,0.114724211274433,0.315730306128127
6,"2","success","Project_Jurisdiction","Internal",0.256576889202905,0.135150236566541,0.360954994688217
8,"2","success","Project_Jurisdiction","Internal",0.293322929729258,0.155503709742839,0.40865047317808
10,"2","success","Project_Jurisdiction","Internal",0.313048484760788,0.16591924842737,0.434224583891075
12,"2","success","Project_Jurisdiction","Internal",0.313048484760788,0.16591924842737,0.434224583891075
1,"2","success","Project_Jurisdiction","Cross-border",0.0245329092397848,0.0052664997829629,0.0434261589173524
2,"2","success","Project_Jurisdiction","Cross-border",0.10840878377732,0.0513357108472968,0.162048254651357
3,"2","success","Project_Jurisdiction","Cross-border",0.169622734258601,0.0855233369855395,0.245987971757286
4,"2","success","Project_Jurisdiction","Cross-border",0.226973785057962,0.119492200549046,0.321335336995047
5,"2","success","Project_Jurisdiction","Cross-border",0.24778773893936,0.131261734809221,0.348683823008876
6,"2","success","Project_Jurisdiction","Cross-border",0.285975499472042,0.153426876959079,0.397770879468901
8,"2","success","Project_Jurisdiction","Cross-border",0.325934469409281,0.175652634893745,0.448819322092475
10,"2","success","Project_Jurisdiction","Cross-border",0.347269295963551,0.186991264640937,0.47594982260092
12,"2","success","Project_Jurisdiction","Cross-border",0.347269295963551,0.186991264640937,0.47594982260092
1,"2","cancelled","Project_Jurisdiction","Internal",0.00450133912751927,0,0.0109788573565445
2,"2","cancelled","Project_Jurisdiction","Internal",0.0737243371176479,0.0345621009070022,0.111297987727439
3,"2","cancelled","Project_Jurisdiction","Internal",0.0902288029000122,0.0436315694888493,0.134555674709618
4,"2","cancelled","Project_Jurisdiction","Internal",0.155746338396647,0.0816234053811699,0.223886748304491
5,"2","cancelled","Project_Jurisdiction","Internal",0.164429401818239,0.0865547217822767,0.235664969544664
6,"2","cancelled","Project_Jurisdiction","Internal",0.191627916577175,0.102200741787092,0.272147510393249
7,"2","cancelled","Project_Jurisdiction","Internal",0.213976000355288,0.113526833537021,0.303042944342442
8,"2","cancelled","Project_Jurisdiction","Internal",0.252178227158183,0.13385907586573,0.354334394838519
9,"2","cancelled","Project_Jurisdiction","Internal",0.262428930551599,0.138954954262125,0.368196721901969
10,"2","cancelled","Project_Jurisdiction","Internal",0.283026147505983,0.149536339325771,0.395563233410133
12,"2","cancelled","Project_Jurisdiction","Internal",0.283026147505983,0.149536339325771,0.395563233410133
1,"2","cancelled","Project_Jurisdiction","Cross-border",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","Project_Jurisdiction","Cross-border",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","Project_Jurisdiction","Cross-border",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","Project_Jurisdiction","Cross-border",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","Project_Jurisdiction","Cross-border",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","Project_Jurisdiction","Cross-border",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","Project_Jurisdiction","Cross-border",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","Project_Jurisdiction","Cross-border",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","Project_Jurisdiction","Cross-border",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","Project_Jurisdiction","Cross-border",0.207218118741728,0.10764683537331,0.295678957428996
12,"2","cancelled","Project_Jurisdiction","Cross-border",0.207218118741728,0.10764683537331,0.295678957428996
1,"3","success","Project_Jurisdiction","Internal",0.0155972635342521,0.000791204659696731,0.0301839294446751
2,"3","success","Project_Jurisdiction","Internal",0.110960903677028,0.0579414349749889,0.160996413455694
3,"3","success","Project_Jurisdiction","Internal",0.141678797448877,0.0775827919842755,0.201320963717053
4,"3","success","Project_Jurisdiction","Internal",0.249133562815456,0.150306164424489,0.336466403680169
5,"3","success","Project_Jurisdiction","Internal",0.288271370453755,0.177244753905869,0.384315512395018
6,"3","success","Project_Jurisdiction","Internal",0.329247262935566,0.206558088646888,0.432965125938246
7,"3","success","Project_Jurisdiction","Internal",0.341780783819849,0.215643816289001,0.447632917867775
8,"3","success","Project_Jurisdiction","Internal",0.386442561101882,0.248768366167642,0.498885944263596
9,"3","success","Project_Jurisdiction","Internal",0.395082363435103,0.25481245198281,0.508948655944504
10,"3","success","Project_Jurisdiction","Internal",0.429621042367455,0.279444509603558,0.548498124508088
11,"3","success","Project_Jurisdiction","Internal",0.438843833051723,0.286052564037307,0.558936375645816
12,"3","success","Project_Jurisdiction","Internal",0.492390581442569,0.324298877306519,0.618666725339897
13,"3","success","Project_Jurisdiction","Internal",0.492390581442569,0.324298877306519,0.618666725339897
14,"3","success","Project_Jurisdiction","Internal",0.518668910809754,0.337059690796029,0.650527182908429
16,"3","success","Project_Jurisdiction","Internal",0.556203736513761,0.351167052295064,0.696447099086104
1,"3","success","Project_Jurisdiction","Cross-border",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","Project_Jurisdiction","Cross-border",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","Project_Jurisdiction","Cross-border",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","Project_Jurisdiction","Cross-border",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","Project_Jurisdiction","Cross-border",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","Project_Jurisdiction","Cross-border",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","Project_Jurisdiction","Cross-border",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","Project_Jurisdiction","Cross-border",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","Project_Jurisdiction","Cross-border",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","Project_Jurisdiction","Cross-border",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","Project_Jurisdiction","Cross-border",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","Project_Jurisdiction","Cross-border",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","Project_Jurisdiction","Cross-border",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","Project_Jurisdiction","Cross-border",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","Project_Jurisdiction","Cross-border",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","cancelled","Project_Jurisdiction","Internal",0.0071283911857789,0,0.0178775649381923
2,"3","cancelled","Project_Jurisdiction","Internal",0.0583924773611464,0.0119810202765475,0.10262379075122
4,"3","cancelled","Project_Jurisdiction","Internal",0.0957739797182943,0.0243889377370607,0.161935808868338
5,"3","cancelled","Project_Jurisdiction","Internal",0.123835472393263,0.0332727273501912,0.205914324386275
6,"3","cancelled","Project_Jurisdiction","Internal",0.184165836607408,0.0531940033014883,0.297020314109363
7,"3","cancelled","Project_Jurisdiction","Internal",0.200669867324723,0.0586301830243702,0.321277727965208
8,"3","cancelled","Project_Jurisdiction","Internal",0.217394409168833,0.0643019190839635,0.34543895804446
10,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
11,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
12,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
13,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
14,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
16,"3","cancelled","Project_Jurisdiction","Internal",0.23883537294239,0.0710552282263678,0.376312126309126
1,"3","cancelled","Project_Jurisdiction","Cross-border",0.00256439576721956,0,0.00650633781870991
2,"3","cancelled","Project_Jurisdiction","Cross-border",0.0213635789034987,0.0035490269584143,0.0388596422630028
4,"3","cancelled","Project_Jurisdiction","Cross-border",0.0354896052748458,0.00753123764783392,0.0626603709641256
5,"3","cancelled","Project_Jurisdiction","Cross-border",0.0463416625112415,0.0105370075073012,0.0808506921813614
6,"3","cancelled","Project_Jurisdiction","Cross-border",0.0704514195356087,0.0176671939265829,0.120399361498279
7,"3","cancelled","Project_Jurisdiction","Cross-border",0.0772449746725372,0.019737071708227,0.131379130851262
8,"3","cancelled","Project_Jurisdiction","Cross-border",0.0842216651162214,0.0218895704978509,0.142581519073084
10,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
11,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
12,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
13,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
14,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
16,"3","cancelled","Project_Jurisdiction","Cross-border",0.0933070871449012,0.0245192032188551,0.157244262588897
1,"4","success","Project_Jurisdiction","Internal",0.0432856598453769,0.0093102986976511,0.0760958477167469
2,"4","success","Project_Jurisdiction","Internal",0.380562193203338,0.260552875571226,0.481094477464536
3,"4","success","Project_Jurisdiction","Internal",0.462253056364867,0.326824798214981,0.570436084659466
4,"4","success","Project_Jurisdiction","Internal",0.633708432348149,0.478572105787359,0.742688271912558
5,"4","success","Project_Jurisdiction","Internal",0.680200082286075,0.520325769265787,0.786788656098347
6,"4","success","Project_Jurisdiction","Internal",0.751916591677085,0.590071483175483,0.849863146965546
7,"4","success","Project_Jurisdiction","Internal",0.782886386271286,0.619551521639258,0.876098016032424
8,"4","success","Project_Jurisdiction","Internal",0.798372839347472,0.63491137454735,0.88864755273491
10,"4","success","Project_Jurisdiction","Internal",0.861858180169359,0.676783745139189,0.940958531326529
1,"4","success","Project_Jurisdiction","Cross-border",0.0533279873392665,0.0121457597163224,0.0927933869092167
2,"4","success","Project_Jurisdiction","Cross-border",0.447418275468463,0.320097852050481,0.550896311760264
3,"4","success","Project_Jurisdiction","Cross-border",0.536200453955129,0.395024712608149,0.644431725734115
4,"4","success","Project_Jurisdiction","Cross-border",0.711719633489931,0.559324728205202,0.811413131086969
5,"4","success","Project_Jurisdiction","Cross-border",0.75632591606196,0.602706640498091,0.85054605680426
6,"4","success","Project_Jurisdiction","Cross-border",0.822077577001011,0.671880803144031,0.903521680812455
7,"4","success","Project_Jurisdiction","Cross-border",0.849162135611656,0.700049667319407,0.924147237544609
8,"4","success","Project_Jurisdiction","Cross-border",0.862371438202288,0.714643651455641,0.933621168342213
10,"4","success","Project_Jurisdiction","Cross-border",0.913836540748125,0.750644444826254,0.970226684121489
2,"4","cancelled","Project_Jurisdiction","Internal",0.0802522972960746,0,0.155227703750808
4,"4","cancelled","Project_Jurisdiction","Internal",0.0976526464893659,0.000909162095984128,0.185028312244547
6,"4","cancelled","Project_Jurisdiction","Internal",0.0976526464893659,0.000909162095984128,0.185028312244547
8,"4","cancelled","Project_Jurisdiction","Internal",0.111631495408367,0.0012975840062085,0.209776018049324
10,"4","cancelled","Project_Jurisdiction","Internal",0.111631495408367,0.0012975840062085,0.209776018049324
2,"4","cancelled","Project_Jurisdiction","Cross-border",0.0283950748284386,0,0.0646720685132927
4,"4","cancelled","Project_Jurisdiction","Cross-border",0.0347641906053755,0,0.0782639433464528
6,"4","cancelled","Project_Jurisdiction","Cross-border",0.0347641906053755,0,0.0782639433464528
8,"4","cancelled","Project_Jurisdiction","Cross-border",0.0399395051048363,0,0.0895605213846994
10,"4","cancelled","Project_Jurisdiction","Cross-border",0.0399395051048363,0,0.0895605213846994
0.0999999999999091,"1","success","Infr_Type","New",0.013303580815337,0,0.0317680826426689
1,"1","success","Infr_Type","New",0.13106207061483,0.0666804655147301,0.191002548188814
2,"1","success","Infr_Type","New",0.375304534326418,0.258270627721927,0.473872224266143
3,"1","success","Infr_Type","New",0.40840384493863,0.284532800829828,0.510828712917483
4,"1","success","Infr_Type","New",0.518769356106009,0.377253624780378,0.628126406129697
5,"1","success","Infr_Type","New",0.534134006793881,0.390674060903367,0.643817684919689
6,"1","success","Infr_Type","New",0.556790789855255,0.410845308142078,0.666582636662596
8,"1","success","Infr_Type","New",0.566763814197395,0.419356604946931,0.67674894042042
10,"1","success","Infr_Type","New",0.587119656679921,0.43265027695897,0.699532455949083
14,"1","success","Infr_Type","New",0.587119656679921,0.43265027695897,0.699532455949083
0.0999999999999091,"1","success","Infr_Type","Upgrade",0.0106122959017187,0,0.0259623822466289
1,"1","success","Infr_Type","Upgrade",0.105876931189493,0.0388448522141948,0.168234114938872
2,"1","success","Infr_Type","Upgrade",0.312574582717934,0.158105806546326,0.438701789369895
3,"1","success","Infr_Type","Upgrade",0.341749616289282,0.175550589115983,0.474444930234461
4,"1","success","Infr_Type","Upgrade",0.4415855176869,0.239319169303488,0.590068894241117
5,"1","success","Infr_Type","Upgrade",0.455835118083145,0.24883614935254,0.605791175312349
6,"1","success","Infr_Type","Upgrade",0.477023785724439,0.263277503374343,0.628755573569826
8,"1","success","Infr_Type","Upgrade",0.486419985385527,0.269533199793742,0.638909761077541
10,"1","success","Infr_Type","Upgrade",0.505736690638762,0.279340319599117,0.66101028595796
14,"1","success","Infr_Type","Upgrade",0.505736690638762,0.279340319599117,0.66101028595796
1,"1","cancelled","Infr_Type","New",0.0122437832227211,0.00313174274295047,0.0212725335775424
2,"1","cancelled","Infr_Type","New",0.126286608811329,0.0836465786392863,0.166942500406825
4,"1","cancelled","Infr_Type","New",0.181806648028609,0.124509786692413,0.235353689813337
5,"1","cancelled","Infr_Type","New",0.187898156769792,0.129092520979806,0.242733103498117
6,"1","cancelled","Infr_Type","New",0.275020030667989,0.19696104610734,0.345491332164071
8,"1","cancelled","Infr_Type","New",0.28615661235535,0.205466420718558,0.358652176104583
10,"1","cancelled","Infr_Type","New",0.28615661235535,0.205466420718558,0.358652176104583
14,"1","cancelled","Infr_Type","New",0.309279183701171,0.213513812643675,0.39338382067177
1,"1","cancelled","Infr_Type","Upgrade",0.0119589098151776,0.00274749031734134,0.0210852452963366
2,"1","cancelled","Infr_Type","Upgrade",0.12352125987493,0.075807555717599,0.16877162690102
4,"1","cancelled","Infr_Type","Upgrade",0.177954692927287,0.11304733183105,0.238112121275507
5,"1","cancelled","Infr_Type","Upgrade",0.183932144763181,0.117195708322546,0.245623576336053
6,"1","cancelled","Infr_Type","Upgrade",0.269541747387286,0.177912691593976,0.350957917298862
8,"1","cancelled","Infr_Type","Upgrade",0.280501815476344,0.185483324953491,0.364435801755345
10,"1","cancelled","Infr_Type","Upgrade",0.280501815476344,0.185483324953491,0.364435801755345
14,"1","cancelled","Infr_Type","Upgrade",0.303270755736924,0.192976016282159,0.398491681033958
1,"2","success","Infr_Type","New",0.0245329092397848,0.0052664997829629,0.0434261589173524
2,"2","success","Infr_Type","New",0.10840878377732,0.0513357108472968,0.162048254651357
3,"2","success","Infr_Type","New",0.169622734258601,0.0855233369855395,0.245987971757286
4,"2","success","Infr_Type","New",0.226973785057962,0.119492200549046,0.321335336995047
5,"2","success","Infr_Type","New",0.24778773893936,0.131261734809221,0.348683823008876
6,"2","success","Infr_Type","New",0.285975499472042,0.153426876959079,0.397770879468901
8,"2","success","Infr_Type","New",0.325934469409281,0.175652634893745,0.448819322092475
10,"2","success","Infr_Type","New",0.347269295963551,0.186991264640937,0.47594982260092
12,"2","success","Infr_Type","New",0.347269295963551,0.186991264640937,0.47594982260092
1,"2","success","Infr_Type","Upgrade",0.0235753046556174,0.00399605746654697,0.0427696669018475
2,"2","success","Infr_Type","Upgrade",0.104358152351569,0.0425983526247815,0.162133968059999
3,"2","success","Infr_Type","Upgrade",0.163503161459926,0.0711979139981792,0.246635024368188
4,"2","success","Infr_Type","Upgrade",0.219072216912398,0.099997776311975,0.322392560432702
5,"2","success","Infr_Type","Upgrade",0.23927914917947,0.110064529744508,0.349732388229258
6,"2","success","Infr_Type","Upgrade",0.276411143906312,0.129093328499898,0.398809482351162
8,"2","success","Infr_Type","Upgrade",0.31534957559119,0.147825007870635,0.449941375923403
10,"2","success","Infr_Type","Upgrade",0.336176559370074,0.157251895815534,0.477113554878673
12,"2","success","Infr_Type","Upgrade",0.336176559370074,0.157251895815534,0.477113554878673
1,"2","cancelled","Infr_Type","New",0.00314368852693681,0,0.0076911976076891
2,"2","cancelled","Infr_Type","New",0.0520453719853395,0.0235864303292895,0.0796748379096506
3,"2","cancelled","Infr_Type","New",0.0638656351827223,0.0298980010440244,0.0966439096765352
4,"2","cancelled","Infr_Type","New",0.111444762762819,0.0566911076438262,0.163020283155019
5,"2","cancelled","Infr_Type","New",0.117832744064606,0.0601812480545255,0.171947712435373
6,"2","cancelled","Infr_Type","New",0.137973492165332,0.0715024816164485,0.199685852146057
7,"2","cancelled","Infr_Type","New",0.154676064325933,0.0801256423289541,0.223184611828226
8,"2","cancelled","Infr_Type","New",0.183564448105573,0.0956708252204312,0.262915507995599
9,"2","cancelled","Infr_Type","New",0.191391227840193,0.0995751486321679,0.273844846218392
10,"2","cancelled","Infr_Type","New",0.207218118741728,0.10764683537331,0.295678957428996
12,"2","cancelled","Infr_Type","New",0.207218118741728,0.10764683537331,0.295678957428996
1,"2","cancelled","Infr_Type","Upgrade",0.00406700352926337,0,0.010119624947889
2,"2","cancelled","Infr_Type","Upgrade",0.0668401484880773,0.0235298168033115,0.108229494910903
3,"2","cancelled","Infr_Type","Upgrade",0.0818726695227654,0.0299084916605588,0.131053320513866
4,"2","cancelled","Infr_Type","Upgrade",0.141812711607734,0.0566083485663452,0.219321666840227
5,"2","cancelled","Infr_Type","Upgrade",0.149789663224467,0.0600182342442815,0.230987617957878
6,"2","cancelled","Infr_Type","Upgrade",0.174828706041489,0.0708986051708909,0.267133094231977
7,"2","cancelled","Infr_Type","Upgrade",0.195463362756284,0.0790711454532719,0.297145270808121
8,"2","cancelled","Infr_Type","Upgrade",0.230869181311804,0.0939677172158145,0.347084836273011
9,"2","cancelled","Infr_Type","Upgrade",0.240398965961259,0.0977097472994671,0.36052314741759
10,"2","cancelled","Infr_Type","Upgrade",0.259586552959131,0.105481898580502,0.387142561241643
12,"2","cancelled","Infr_Type","Upgrade",0.259586552959131,0.105481898580502,0.387142561241643
1,"3","success","Infr_Type","New",0.0258012808972047,0.00155497615554334,0.0494587867770501
2,"3","success","Infr_Type","New",0.177635936256539,0.0961445349458371,0.251780091525881
3,"3","success","Infr_Type","New",0.22434065298332,0.127006211344355,0.310822791143977
4,"3","success","Infr_Type","New",0.379013677583005,0.237460163679235,0.494290010487045
5,"3","success","Infr_Type","New",0.431900824030212,0.276405856728457,0.553981086305672
6,"3","success","Infr_Type","New",0.485242105242827,0.317242060040625,0.611903905166444
7,"3","success","Infr_Type","New",0.501137001393378,0.329606049459746,0.628779031824143
8,"3","success","Infr_Type","New",0.556146636710309,0.373786010300984,0.68540177743672
9,"3","success","Infr_Type","New",0.566490932656383,0.381486794424985,0.696158287688588
10,"3","success","Infr_Type","New",0.606865112373178,0.412617211061033,0.73687509613869
11,"3","success","Infr_Type","New",0.617378681870316,0.420852928238348,0.747216069586643
12,"3","success","Infr_Type","New",0.676148289580976,0.467497869067095,0.8030431725079
13,"3","success","Infr_Type","New",0.676148289580976,0.467497869067095,0.8030431725079
14,"3","success","Infr_Type","New",0.703545172454434,0.482544554298695,0.830158392369491
16,"3","success","Infr_Type","New",0.740983921903428,0.498490783551448,0.866225133034196
1,"3","success","Infr_Type","Upgrade",0.0350295200363701,0.000734022301504433,0.0681479726289692
2,"3","success","Infr_Type","Upgrade",0.234159699603216,0.112097233300981,0.339441898697618
3,"3","success","Infr_Type","Upgrade",0.292869985651284,0.147272304868085,0.413607814021495
4,"3","success","Infr_Type","Upgrade",0.477914822122758,0.27060735506518,0.626301505983148
